datetime,RH,Temp,Status
2022-12-24 19:12:04.404171,35.05149919890135,22.164110780498973,0
2022-12-24 19:17:04.409964,35.02555886167696,22.335011825741972,0
2022-12-24 19:22:04.411061,34.979781795986874,22.433813992523085,0
2022-12-24 19:27:04.413571,34.82719157701991,21.726176852063773,0
2022-12-24 19:32:04.416114,34.973678187228195,22.134737163347836,0
2022-12-24 19:37:04.419151,34.9233234149691,21.854352635996023,0
2022-12-24 19:42:04.428806,34.86381322957198,22.1908140688182,0
2022-12-24 19:47:04.438827,34.75394827191577,21.854352635996023,0
2022-12-24 19:52:04.444028,34.74021515220874,21.798275730525674,0
2022-12-24 19:57:04.454187,34.79514763103685,21.811627374685273,0
2022-12-24 20:02:04.456546,34.84092469672694,21.824979018844886,0
2022-12-24 20:07:04.464371,34.723430228122375,21.854352635996023,0
2022-12-24 20:12:04.471701,34.88364995803769,22.206836041809723,0
2022-12-24 20:17:04.478194,34.9233234149691,21.696803234912636,0
2022-12-24 20:22:04.486254,35.00724803540093,22.206836041809723,0
2022-12-24 20:27:04.488538,34.95078965438315,22.246890974288547,0
2022-12-24 20:32:04.491963,34.94621194781414,22.078660257877473,0
2022-12-24 20:37:04.498093,34.969100480659186,21.680781261921112,0
2022-12-24 20:42:04.503550,34.95078965438315,22.26558327611201,0
2022-12-24 20:47:04.513419,34.60440985732814,21.568627450980387,0
2022-12-24 20:52:04.513574,34.9233234149691,22.10803387502861,0
2022-12-24 20:57:04.514495,34.937056534676124,21.58197909514,0
2022-12-24 21:02:04.517467,35.06981002517738,21.568627450980387,0
2022-12-24 21:07:04.520510,34.808880750743874,21.654077973601886,0
2022-12-24 21:12:04.525245,34.929427023727776,21.854352635996023,0
2022-12-24 21:17:04.525521,34.99809262226291,22.121385519188223,0
2022-12-24 21:22:04.534442,34.91111619745174,22.246890974288547,0
2022-12-24 21:27:04.541593,34.810406652933544,21.953154802777135,0
2022-12-24 21:32:04.545126,35.1293202105745,22.1908140688182,0
2022-12-24 21:37:04.545461,34.91569390402075,21.499198901350425,0
2022-12-24 21:42:04.553825,34.90501258869306,22.02258335240711,0
2022-12-24 21:47:04.555519,34.599832150759134,21.611352712291136,0
2022-12-24 21:52:04.562197,34.804303044174866,21.58197909514,0
2022-12-24 21:57:04.567993,34.85465781643396,21.739528496223386,0
2022-12-24 22:02:04.573717,34.75089646753643,21.443121995880063,0
2022-12-24 22:07:04.576537,34.92484931715877,21.696803234912636,0
2022-12-24 22:12:04.579764,34.99809262226291,21.611352712291136,0
2022-12-24 22:17:04.589978,34.98893720912489,21.89440756847486,0
2022-12-24 22:22:04.591022,34.726482032501714,21.443121995880063,0
2022-12-24 22:27:04.598694,35.00724803540093,21.824979018844886,0
2022-12-24 22:32:04.607099,34.90959029526207,21.541924162661175,0
2022-12-24 22:37:04.616400,35.02403295948729,21.88105592431525,0
2022-12-24 22:42:04.618379,34.91874570840009,21.541924162661175,0
2022-12-24 22:47:04.622611,34.99198901350423,21.512550545510024,0
2022-12-24 22:52:04.624949,34.98283360036621,21.712825207904174,0
2022-12-24 22:57:04.626311,35.02403295948729,21.611352712291136,0
2022-12-24 23:02:04.630164,34.95078965438315,21.202792401007088,0
2022-12-24 23:07:04.634993,35.03929198138399,21.443121995880063,0
2022-12-24 23:12:04.636658,34.98283360036621,21.541924162661175,0
2022-12-24 23:17:04.642301,35.03471427481498,21.3870450904097,0
2022-12-24 23:22:04.650991,35.18883039597162,21.58197909514,0
2022-12-24 23:27:04.651512,35.04844739452201,21.611352712291136,0
2022-12-24 23:32:04.655902,35.11100938429846,21.755550469214924,0
2022-12-24 23:37:04.659312,35.0286106660563,21.62470435645075,0
2022-12-24 23:42:04.662534,35.08354314488441,21.3015945677882,0
2022-12-24 23:47:04.662689,35.0942244602121,21.427100022888524,0
2022-12-24 23:52:04.670070,35.19951171129931,21.6674296177615,0
2022-12-24 23:57:04.680263,34.95078965438315,21.074616617074838,0
2022-12-25 00:02:04.685785,35.15678644998856,21.23216601815824,0
2022-12-25 00:07:04.686529,35.20256351567865,21.654077973601886,0
2022-12-25 00:12:04.689108,35.05149919890135,21.074616617074838,0
2022-12-25 00:17:04.692870,35.19798580910964,21.101319905394064,0
2022-12-25 00:22:04.693722,35.11100938429846,21.23216601815824,0
2022-12-25 00:27:04.695574,35.19951171129931,21.512550545510024,0
2022-12-25 00:32:04.704363,34.98283360036621,21.144045166704814,0
2022-12-25 00:37:04.706618,34.92484931715877,21.202792401007088,0
2022-12-25 00:42:04.713417,35.02403295948729,21.08796826123445,0
2022-12-25 00:47:04.716552,35.053025101091016,21.555275806820774,0
2022-12-25 00:52:04.722538,34.88212405584802,21.00251773861295,0
2022-12-25 00:57:04.724283,34.98283360036621,20.90371557183184,0
2022-12-25 01:02:04.733484,35.06675822079804,20.89036392767224,0
2022-12-25 01:07:04.737407,34.8226138704509,20.89036392767224,0
2022-12-25 01:12:04.739064,35.04234378576333,20.98916609445334,0
2022-12-25 01:17:04.748234,34.99656672007324,21.469825284199274,0
2022-12-25 01:22:04.749252,34.79972533760586,20.93308918898299,0
2022-12-25 01:27:04.755389,34.96147096971084,20.91706721599145,0
2022-12-25 01:32:04.756590,34.86839093614099,21.101319905394064,0
2022-12-25 01:37:04.764880,34.850080109864955,21.03189135576409,0
2022-12-25 01:42:04.765988,35.04692149233234,21.34431982909895,0
2022-12-25 01:47:04.767290,34.9935149156939,21.443121995880063,0
2022-12-25 01:52:04.775961,34.99656672007324,21.058594644083314,0
2022-12-25 01:57:04.781457,35.02403295948729,21.101319905394064,0
2022-12-25 02:02:04.787149,35.04234378576333,21.03189135576409,0
2022-12-25 02:07:04.794354,35.07438773174639,21.18944075684749,0
2022-12-25 02:12:04.889690,34.94773785000381,21.18944075684749,0
2022-12-25 02:17:04.897150,34.9431601434348,20.748836499580378,0
2022-12-25 02:22:04.902580,35.08354314488441,21.074616617074838,0
2022-12-25 02:27:04.902997,34.91416800183108,20.706111238269628,0
2022-12-25 02:32:04.912147,34.91111619745174,20.54856183718624,0
2022-12-25 02:37:04.912456,34.975204089417865,20.692759594110015,0
2022-12-25 02:42:04.918120,34.74631876096742,20.59128709849699,0
2022-12-25 02:47:04.925500,35.03013656824597,20.636682688639652,0
2022-12-25 02:52:04.934137,34.83329518577859,20.735484855420765,0
2022-12-25 02:57:04.943036,34.87754634927901,20.94644083314259,0
2022-12-25 03:02:04.950800,35.03929198138399,21.1306935225452,0
2022-12-25 03:07:04.952096,34.83634699015793,20.778210116731515,0
2022-12-25 03:12:04.958164,34.66239414053559,20.59128709849699,0
2022-12-25 03:17:04.964606,34.90653849088273,21.03189135576409,0
2022-12-25 03:22:04.970933,34.8378728923476,20.91706721599145,0
2022-12-25 03:27:04.975224,34.90653849088273,20.91706721599145,0
2022-12-25 03:32:04.976883,34.74021515220874,21.157396810864427,0
2022-12-25 03:37:04.986832,34.75547417410544,20.57793545433738,0
2022-12-25 03:42:04.992257,34.86839093614099,20.97581445029374,0
2022-12-25 03:47:04.995371,34.60288395513847,20.521858548867016,0
2022-12-25 03:52:05.002376,34.74479285877775,20.735484855420765,0
2022-12-25 03:57:05.008299,34.717326619363696,20.409704737926305,0
2022-12-25 04:02:05.008408,34.56778820477607,20.53521019302663,0
2022-12-25 04:07:05.010232,34.66849774929427,20.666056305790804,0
2022-12-25 04:12:05.019305,34.5815213244831,20.423056382085903,0
2022-12-25 04:17:05.019360,34.70054169527733,20.350957503624016,0
2022-12-25 04:22:05.021294,34.65934233615625,20.84763866636149,0
2022-12-25 04:27:05.025399,34.61814297703517,20.748836499580378,0
2022-12-25 04:32:05.030711,34.512855725947965,20.436408026245516,0
2022-12-25 04:37:05.039730,34.517433432516974,20.366979476615555,0
2022-12-25 04:42:05.042556,34.50370031280995,20.465781643396653,0
2022-12-25 04:47:05.044876,34.58915083543145,20.324254215304805,0
2022-12-25 04:52:05.047382,34.56778820477607,20.50583657587549,0
2022-12-25 04:57:05.055777,34.45639734493019,20.366979476615555,0
2022-12-25 05:02:05.062610,34.465552758068206,20.281528953994055,0
2022-12-25 05:07:05.063590,34.60440985732814,20.238803692683305,0
2022-12-25 05:12:05.064114,34.39383535515373,20.324254215304805,0
2022-12-25 05:17:05.067669,34.44876783398184,20.281528953994055,0
2022-12-25 05:22:05.072518,34.53879606317235,20.57793545433738,0
2022-12-25 05:27:05.075956,34.44419012741283,20.393682764934766,0
2022-12-25 05:32:05.084392,34.511329823758295,20.350957503624016,0
2022-12-25 05:37:05.090445,34.43503471427481,20.409704737926305,0
2022-12-25 05:42:05.097945,34.57084000915541,20.706111238269628,0
2022-12-25 05:47:05.107771,34.31906614785992,20.12664988174258,0
2022-12-25 05:52:05.111194,34.43961242084382,20.16937514305333,0
2022-12-25 05:57:05.117707,34.35263599603265,20.268177309834442,0
2022-12-25 06:02:05.121698,34.515907530327304,20.337605859464404,0
2022-12-25 06:07:05.123794,34.383154039826046,20.196078431372555,0
2022-12-25 06:12:05.125265,34.44724193179217,20.25482566567483,0
2022-12-25 06:17:05.156692,34.40756847486076,20.623331044480054,0
2022-12-25 06:22:05.161503,34.38010223544671,20.465781643396653,0
2022-12-25 06:27:05.161776,34.44419012741283,20.76218814373999,0
2022-12-25 06:32:05.162123,34.515907530327304,20.49248493171588,0
2022-12-25 06:37:05.165306,34.389257648584724,20.692759594110015,0
2022-12-25 06:42:05.166987,34.29617761501488,20.04119935912108,0
2022-12-25 06:47:05.175661,34.44876783398184,20.436408026245516,0
2022-12-25 06:52:05.182352,34.552529182879375,20.57793545433738,0
2022-12-25 06:57:05.183918,34.348058289463644,20.21210040436408,0
2022-12-25 07:02:05.188047,34.45639734493019,20.479133287556266,0
2022-12-25 07:07:05.188413,34.45639734493019,20.156023498893717,0
2022-12-25 07:12:05.196401,34.54489967193103,20.623331044480054,0
2022-12-25 07:17:05.204150,34.511329823758295,20.409704737926305,0
2022-12-25 07:22:05.211711,34.45639734493019,20.337605859464404,0
2022-12-25 07:27:05.220757,34.306858930342564,19.982452124818806,0
2022-12-25 07:32:05.227314,34.56778820477607,20.50583657587549,0
2022-12-25 07:37:05.228370,34.37094682230869,20.04119935912108,0
2022-12-25 07:42:05.229858,34.557106889448384,20.393682764934766,0
2022-12-25 07:47:05.287749,34.56778820477607,20.44975967040513,0
2022-12-25 07:52:05.292800,34.470130464637215,20.070572976272217,0
2022-12-25 07:57:05.293410,34.57999542229343,20.04119935912108,0
2022-12-25 08:02:05.296828,34.62119478141451,20.564583810177766,0
2022-12-25 08:07:05.301972,34.57084000915541,19.883649958037694,0
2022-12-25 08:12:05.305630,34.65018692301823,20.196078431372555,0
2022-12-25 08:17:05.314720,34.685282673380634,20.59128709849699,0
2022-12-25 08:22:05.318229,34.53421835660334,20.08392462043183,0
2022-12-25 08:27:05.320201,34.6868085755703,20.196078431372555,0
2022-12-25 08:32:05.322904,34.558632791638054,20.679407949950402,0
2022-12-25 08:37:05.330763,34.41672388799878,20.113298237582967,0
2022-12-25 08:42:05.331630,34.467078660257876,19.99847409781033,0
2022-12-25 08:47:05.338154,34.599832150759134,20.294880598153654,0
2022-12-25 08:52:05.339460,34.56778820477607,20.521858548867016,0
2022-12-25 08:57:05.343867,34.425879301136796,20.12664988174258,0
2022-12-25 09:02:05.349995,34.56778820477607,20.791561760891128,0
2022-12-25 09:07:05.359196,34.476234073395894,20.294880598153654,0
2022-12-25 09:12:05.413535,34.4808117799649,20.623331044480054,0
2022-12-25 09:17:05.421944,34.49912260624094,20.113298237582967,0
2022-12-25 09:22:05.427855,34.599832150759134,20.748836499580378,0
2022-12-25 09:27:05.478466,34.549477378500036,20.834287022201877,0
2022-12-25 09:32:05.479748,34.53879606317235,20.692759594110015,0
2022-12-25 09:37:05.483847,34.42130159456779,20.89036392767224,0
2022-12-25 09:51:31.565042,36.46601052872511,20.070572976272217,1
2022-12-25 09:56:31.604437,36.77424277103838,19.99847409781033,0
2022-12-25 10:01:31.649398,36.31952391851682,20.070572976272217,0
2022-12-25 10:06:31.694561,36.62775616083009,19.982452124818806,0
2022-12-25 10:11:31.733817,36.604867627985044,19.99847409781033,0
2022-12-25 10:16:31.777527,36.23712520027466,20.08392462043183,0
2022-12-25 10:21:31.818359,36.49042496375982,20.025177386129556,0
2022-12-25 10:26:31.866631,36.72693980315862,20.778210116731515,0
2022-12-25 10:31:31.901674,36.554512855725946,20.08392462043183,0
2022-12-25 10:36:31.941442,36.85511558709087,20.08392462043183,0
2022-12-25 10:41:31.980210,36.38056000610361,20.25482566567483,0
2022-12-25 10:46:32.023654,36.9893949797818,20.113298237582967,0
2022-12-25 10:51:32.063449,37.31746395056077,20.113298237582967,0
2022-12-25 10:56:32.104634,36.85511558709087,20.225452048523692,0
2022-12-25 11:01:32.147744,37.25032425421531,20.16937514305333,0
2022-12-25 11:06:32.194473,37.43801022354467,20.636682688639652,0
2022-12-25 11:11:32.232532,37.181658655680174,20.238803692683305,0
2022-12-25 11:16:32.277530,37.47768368047608,20.238803692683305,0
2022-12-25 11:21:32.318895,36.96040283817808,20.44975967040513,0
2022-12-25 11:26:32.353823,37.52956435492485,20.310902571145192,0
2022-12-25 11:31:32.392763,37.70046540016785,20.324254215304805,0
2022-12-25 11:36:32.429748,37.44716563668269,20.423056382085903,0
2022-12-25 11:41:32.465383,37.64858472571908,20.409704737926305,0
2022-12-25 11:46:32.502820,38.02853437094682,20.409704737926305,0
2022-12-25 11:51:32.545172,37.767605096513314,20.50583657587549,0
2022-12-25 11:56:32.585834,37.94766155489433,20.49248493171588,0
2022-12-25 12:01:32.630265,37.470054169527735,20.791561760891128,0
2022-12-25 12:06:32.667729,37.7584496833753,20.564583810177766,0
2022-12-25 12:11:32.709451,37.846952010376135,20.57793545433738,0
2022-12-25 12:16:32.747748,37.48378728923476,20.722133211261152,0
2022-12-25 12:21:32.787109,37.74929427023728,20.666056305790804,0
2022-12-25 12:26:32.834004,37.66842145418479,20.735484855420765,0
2022-12-25 12:31:32.871561,37.7080949111162,20.89036392767224,0
2022-12-25 12:36:32.918032,37.57534142061494,20.97581445029374,0
2022-12-25 12:44:14.900894,37.1953917753872,21.245517662317837,0
2022-12-25 12:49:14.942763,37.07179369802396,21.328297856107426,0
2022-12-25 12:54:14.985872,36.77424277103838,21.512550545510024,0
2022-12-25 12:59:15.025750,36.8184939345388,21.58197909514,0
2022-12-25 13:04:15.070673,36.77882047760739,21.696803234912636,0
2022-12-25 13:09:15.105023,36.57740138857099,21.782253757534136,0
2022-12-25 13:14:15.139647,37.14961470969711,21.712825207904174,0
2022-12-25 13:19:15.189727,37.44106202792401,21.966506446936748,0
2022-12-25 13:24:15.232591,37.12672617685207,21.88105592431525,0
2022-12-25 13:29:15.270995,36.83222705424583,22.009231708247512,0
2022-12-25 13:34:15.315269,36.48584725719081,22.206836041809723,0
2022-12-25 13:39:15.357225,36.83222705424583,22.246890974288547,0
2022-12-25 13:44:15.394503,37.25032425421531,22.177462424658586,0
2022-12-25 13:49:15.430912,36.8184939345388,22.1908140688182,0
2022-12-25 13:54:15.476393,37.303730830853745,22.1908140688182,0
2022-12-25 13:59:15.514190,36.77729457541772,22.32166018158236,0
2022-12-25 14:04:15.556590,36.562142366674294,22.476539253833835,0
2022-12-25 14:09:15.595554,36.84748607614252,22.532616159304197,0
2022-12-25 14:14:15.635146,36.801709010452434,22.55931944762341,0
2022-12-25 14:19:15.674355,36.89784084840162,22.420462348363472,0
2022-12-25 14:24:15.717896,36.86427100022889,22.433813992523085,0
2022-12-25 14:29:15.756908,36.46601052872511,22.503242542153046,0
2022-12-25 14:34:15.792385,36.60944533455405,22.476539253833835,0
2022-12-25 14:39:15.831568,36.557564660105285,22.460517280842296,0
2022-12-25 14:44:15.866362,36.223392080567635,22.545967803463796,0
2022-12-25 14:49:15.925846,36.28442816815442,22.532616159304197,0
2022-12-25 14:54:15.962799,35.97772182803082,22.772945754177158,0
2022-12-25 14:59:16.002277,36.15625238422217,22.575341420614947,0
2022-12-25 15:04:16.044280,35.99603265430686,22.575341420614947,0
2022-12-25 15:09:16.087248,35.66186007476921,22.68749523155566,0
2022-12-25 15:14:16.128111,35.78088044556344,22.631418326085296,0
2022-12-25 15:19:16.168753,35.674067292286566,22.772945754177158,0
2022-12-25 15:24:16.212463,35.26817730983444,22.91447318226902,0
2022-12-25 15:29:16.257797,35.254444190127415,23.056000610360883,0
2022-12-25 15:34:16.311432,35.35820553902495,23.678187228198667,0
2022-12-25 15:39:16.354682,35.103379873350114,23.253604943923094,0
2022-12-25 15:44:16.393052,34.7722590981918,23.098725871671633,0
2022-12-25 15:49:16.432399,34.74937056534676,23.11207751583123,0
2022-12-25 15:54:16.470170,35.211718928816666,22.970550087739383,0
2022-12-25 15:59:16.513020,35.37346456092165,22.901121538109408,0
2022-12-25 16:04:16.555319,35.26359960326543,23.013275349050133,0
2022-12-25 16:09:16.595164,35.27122911421378,23.02662699320973,0
2022-12-25 16:14:16.631930,35.32158388647288,23.36842908369573,0
2022-12-25 16:19:16.674089,35.20256351567865,23.15480277714198,0
2022-12-25 16:24:16.714799,35.35362783245594,23.15480277714198,0
2022-12-25 16:29:16.760781,35.12474250400549,23.24025329976348,0
2022-12-25 16:34:16.807269,35.35362783245594,23.15480277714198,0
2022-12-25 16:39:16.846138,35.56878004119936,23.125429159990844,0
2022-12-25 16:45:52.510494,35.762569619287405,23.08537422751202,0
2022-12-25 16:50:52.549659,36.302738994430456,22.970550087739383,0
2022-12-25 16:55:52.592164,35.98687724116884,22.99992370489052,0
2022-12-25 17:00:52.634056,36.50415808346685,23.02662699320973,0
2022-12-25 17:05:52.678589,36.98786907759213,23.06935225452048,0
2022-12-25 17:10:52.717812,37.24116884107729,23.125429159990844,0
2022-12-25 17:15:52.756525,37.37850003814756,23.15480277714198,0
2022-12-25 17:20:52.798887,37.31746395056077,23.552681773098342,0
2022-12-25 17:25:52.841808,36.49500267032883,23.339055466544593,0
2022-12-25 17:30:52.881878,37.2457465476463,23.309681849393456,0
2022-12-25 17:35:52.919575,37.134355687800415,23.424505989166093,0
2022-12-25 17:40:52.965828,38.62058442053865,23.32303349355307,0
2022-12-25 17:45:53.005717,38.57480735484856,23.352407110704206,0
2022-12-25 17:50:53.049904,38.53818570229649,23.49660486762798,0
2022-12-25 18:00:25.165678,40.09765774013886,23.467231250476843,0
2022-12-25 18:06:40.640420,40.775158312352175,23.509956511787593,0
2022-12-25 18:11:40.676424,41.58999008163577,23.424505989166093,0
2022-12-25 18:16:40.717818,41.371786068513,23.45387960631723,0
2022-12-25 18:21:40.752681,42.18051422903792,23.309681849393456,0
2022-12-25 18:26:40.790711,42.29495689326314,23.210879682612344,0
2022-12-25 18:31:40.829473,42.42465857938506,23.19752803845273,0
2022-12-25 18:36:40.870492,42.72983901731899,23.08537422751202,0
2022-12-25 18:41:40.912489,43.22117952239262,23.184176394293132,0
2022-12-25 18:46:40.951766,43.33104448004883,22.970550087739383,0
2022-12-25 18:51:40.997609,43.5187304493782,22.87174792095827,0
2022-12-25 18:56:41.043459,42.89921416037232,22.91447318226902,0
2022-12-25 19:01:41.080901,43.271534294651715,22.78629739833677,0
2022-12-25 19:06:41.120698,43.05180437933929,22.756923781185634,0
2022-12-25 19:11:41.161058,43.08232242313268,22.714198519874884,0
2022-12-25 19:16:41.206422,42.273594262607766,22.631418326085296,0
2022-12-25 19:21:41.247231,41.75020981155108,22.545967803463796,0
2022-12-25 19:26:41.280779,41.26497291523613,22.532616159304197,0
2022-12-25 19:31:41.323971,40.941481651026166,22.447165636682698,0
2022-12-25 19:36:41.369674,40.35095750362402,22.545967803463796,0
2022-12-25 19:41:41.464850,40.26398107881285,22.377737087052722,0
2022-12-25 19:46:41.504292,40.11749446860456,22.335011825741972,0
2022-12-25 19:51:41.541229,39.658197909514,22.335011825741972,0
